locale_id,locale_name,locale_type,locale_is_country,locale_is_subdivision,locale_is_city,wv_article_id,locale_wv_is_part_of,locale_id_is_part_of_id,locale_geo_lat,locale_geo_long
7f4fa8623b63de59,flåm,city,false,false,true,11697,sognefjorden,33165,60.876,7.145
f878191b868b9c91,sarandë,city,false,false,true,31602,coastal albania,7818,39.87556,20.00528
b7f57e7d58f51ab5,dubai international airport,airport,false,false,false,123854,dubai,10092,25.25,55.36
1836079a39379029,sydney/sutherland shire,"","","","",34926,sydney,34839,-34.03,151.05
e65630dc4265982d,yuzawa (akita),city,false,false,true,40208,akita (prefecture),446,39.164083,140.494861
3f4853aef249374a,moscow/central south,district,false,false,false,131857,moscow,23075,55.73769,37.62491
d31f08f24cf30154,wad madani,city,false,false,true,150832,central sudan,6582,14.4,33.516667
6ddcf6b7591ebc3e,kill devil hills,city,false,false,true,17566,outer banks,26296,36.03083,-75.67611
d539d34a73a89f35,zunyi,city,false,false,true,40480,guizhou,13647,27.70498,106.93363
750d068a722e7fe6,guanacaste,region,false,true,false,13544,costa rica,8346,10.433333,-85.4
7af467faeda0e275,redbourn,city,false,false,true,155739,hertfordshire,14550,51.8002,-0.3965
80b8fb0016d352c5,de fryske marren,city,false,false,true,160814,friesland,12117,52.966667,5.783333
e881eaecf1f43596,along the yellow river,"","","","",774,"","","",""
ec790eb49e9d8574,two moors way,"","","","",177158,"","","",""
1db90ba57fdc1ee1,juan de fuca provincial park,park,false,false,false,16510,south vancouver island,33735,48.48,-124.28
07901ae6591c3a4a,malawi,country,true,false,false,20967,southern africa,33512,-13,34
00fe14a169724c8d,amur oblast,region,false,true,false,1065,russian far east,30281,53.550,127.833
8cd4e61f341cd7f1,coreca,city,false,false,true,178110,calabria,5548,39.08471,16.08772
5a8ca0d51de4b74a,boston black heritage trail,"","","","",154538,"","","",""
4c0063e29d5b46e6,turku riverside walk,"","","","",187307,"","",60.45599,22.27648
2a33afcbccb51867,anacortes,city,false,false,true,1071,north cascades,24868,48.501944,-122.623611
23e8a623661c6c48,mossoró,city,false,false,true,23096,rio grande do norte,29748,-5.18777778,-37.3438889
8f61ff448574c890,silver ring,"","","","",32783,"","","",""
214146dec9c459e4,oranjestad,city,false,false,true,26052,aruba,1648,12.519,-70.037
9445094ca7581f74,enna (province),region,false,true,false,10987,sicily,32681,37.5667,14.2667
43f13ae9bc2665f6,los angeles/west,district,false,false,false,20295,westside (los angeles county),39132,34.067,-118.436
6e74be661d84f682,zabaykalsk,city,false,false,true,40223,zabaykalsky krai,40224,49.64351,117.33707
b140c41b69d45bc0,southcentral alaska,region,false,true,false,33398,alaska,520,61.1,-148
f27611e47cc3735a,tadlo,city,false,false,true,35037,central laos,6518,15.5346,106.2743
c62531b84c5effd5,tavares,city,false,false,true,188039,lake county (florida),18832,28.801667,-81.733611
29a9ff5f7152affc,corinth,city,false,false,true,8256,corinthia,149157,37.9333,22.9333
ba3065f5668e8cf4,hemet,city,false,false,true,14470,riverside county,29819,33.7419,-116.9831
fec777a906b88c04,ashkelon,city,false,false,true,1709,israeli coastal plain,15870,31.6667,34.5667
188b5d3089e77d16,ngorongoro conservation area,park,false,false,false,24526,northeast tanzania,24987,-3.208889,35.462778
cfcc391b13368474,tully,city,false,false,true,36897,far north queensland,11444,-17.9333,145.9333
76de543a6f846134,ao phang nga national park,park,false,false,false,27429,northern andaman coast,25001,8.227,98.559
0f7edff0a9d4a7e0,penn yan,city,false,false,true,27232,western finger lakes,79755,42.660000,-77.055556
05bfd6ffa227e746,quad cities,region,false,true,false,28910,midwest,22314,41.516666666667,-90.533333333333
f076d791048be5a5,eston,city,false,false,true,11163,west central saskatchewan,182666,51.1524,-108.7544
d2ebebd910974c6a,calgary,city,false,false,true,5608,calgary region,5609,51.04495,-114.08546
274eee25326c5b82,fuji,city,false,false,true,12180,shizuoka (prefecture),32605,35.1667,138.6833
69fb99d6777fdb45,tulungagung,city,false,false,true,121511,east java,10465,-8.092,111.96
d0c725a784559ee9,tayrona national park,park,false,false,false,35456,magdalena department,20799,11.32,-74.03
4fe3ec85d18528f8,plainfield (indiana),city,false,false,true,27789,nine-county region,"",39.697500,-86.384722
82a2f81d0461d848,beachwood,city,false,false,true,3094,cuyahoga county,8789,41.476,-81.504
e796a628b496f682,vesoul,city,false,false,true,122438,bourgogne-franche-comté,"",47.623055555556,6.1555555555556
d77dd1b4efc905f6,bangkok,city,false,false,true,2613,chao phraya basin,6820,13.752222,100.493889
d7dd9671f0ed5f3a,neunkirchen (saarland),city,false,false,true,143478,saarland,30339,49.3434,7.1863
b3b2677449bd0edf,osun state,region,false,true,false,185495,south west nigeria,33786,7.5,4.5
999fddc50d79f999,vardø,city,false,false,true,37705,finnmark,11623,70.370556,31.107500
e4694908c27c83a7,the lothians,region,false,true,false,35803,central belt,6442,55.89429,-3.07128
8f47cb5dc82213df,curitibanos,city,false,false,true,123297,serrana (santa catarina),122617,-27.282778,-50.583889
09a76092702fcfb6,lucignano,city,false,false,true,20463,val di chiana,37527,43.2667,11.7500
6177077b043c6110,kautokeino,city,false,false,true,156943,finnmark,11623,69.011,23.041
f91ca1cd5465b50f,nikel,city,false,false,true,24609,murmansk oblast,23518,69.413889,30.231944
429b1aac8d3c4753,kitwanga,city,false,false,true,179554,north coast-nechako,"",55.100,-128.067
830b24c94197b87f,kriva palanka,city,false,false,true,18286,eastern north macedonia,10388,42.1167,22.1833
17a1974fd6b09158,chicago/lincoln park old town,district,false,false,false,7167,chicago,7106,41.9465,-87.6433
152d36ff0dd7fd7c,xilamuren,city,false,false,true,157338,western inner mongolia,38939,41.3226,111.2362
a0ea52d185c0e8c4,prince george,city,false,false,true,28476,north coast-nechako,"",53.916944,-122.749444
ba92c69c7989bb29,santa ynez,city,false,false,true,31461,santa barbara county,31339,34.611944,-120.088333
c95befe48888abea,paraguay,country,true,false,false,26752,south america,33365,-23.5,-58
e15e91b9419cecdc,colton,city,false,false,true,7990,san bernardino county,30928,34.065000,-117.321667
9414285985131ce9,tahuya (washington),city,false,false,true,35078,kitsap peninsula,17743,47.371111,-123.055833
14205b37a5840d98,carrazeda de ansiães,city,false,false,true,175532,trás-os-montes e alto douro,"",41.25,-7.3
a4a01b44f205404c,lake cumberland state resort park,park,false,false,false,118920,southern lakes (kentucky),33562,36.93017,-85.04014
5291ab39c57497ab,shantou,city,false,false,true,32374,chaoshan,10372,23.3500,116.6667
a514e33e3d491ff9,david (panama),city,false,false,true,9086,pacific west,26428,8.433333,-82.433333
06de525646e06af2,potenza,city,false,false,true,127664,basilicata,2893,40.64229,15.80366
1224352115074cc6,arcadia (michigan),city,false,false,true,1478,grand traverse bay area,13215,44.49306,-86.23167
360f43d366c8296d,saint ferréol les neiges,city,false,false,true,191129,nationale-capitale,"",47.116672,-70.850005
26389a512e5298ee,pomáz,city,false,false,true,28013,danube bend,176617,47.64305,19.01957
7cad32480c29b276,savary island,"","","","",31716,sunshine coast (british columbia),34643,49.939,-124.816
8b168cecd3917bad,bardstown,city,false,false,true,2778,kentucky derby region,17303,37.815556,-85.463056
f8f933365921882a,vevey,city,false,false,true,37919,vaud,37742,46.4667,6.8500
396e3572bb28fa31,aegean sea,region,false,true,false,134395,europe,11209,38.5,25.3
b32a6f1993935a96,bled,city,false,false,true,4003,julian alps,16538,46.3667,14.1167
a2ddbff503a416a7,tampere,city,false,false,true,35231,pirkanmaa,27711,61.5000,23.7667
82ffdc94f4fdb629,novorossiysk,city,false,false,true,25405,krasnodar krai,18259,44.716667,37.766667
ec8175d6699773bc,uzbekistan,country,true,false,false,37478,central asia,6438,41,66
b8316916176afb41,andro,city,false,false,true,189039,manipur,21217,24.777273,94.06322
d8dd0a53b5e3afdb,post,city,false,false,true,28296,llano estacado,19956,33.191667,-101.380556
b21f926b4cb4619e,qurghonteppa,city,false,false,true,180056,khatlon,17427,37.836389,68.780278
c248b2caffb4e942,red bluff,city,false,false,true,29374,tehama county,35505,40.176667,-122.238056
6383d10ec58ebcfe,les cayes,city,false,false,true,19496,southern haiti,33548,18.2000,-73.7500
d0af95661a8eef16,vinegar hill,city,false,false,true,38071,manawatu,21084,-39.9375,175.64083333333
b3f529ea800be0e5,chicago/bridgeport chinatown,district,false,false,false,7121,chicago,7106,41.8348,-87.6445
a1d3c6a182c3500a,playa el agua,city,false,false,true,27831,margarita island,21365,11.1455,-63.8630
a1dd9a9085a713df,melbourne/western suburbs,district,false,false,false,167007,melbourne,21920,-37.83,144.8
e7e1e61f7c445dd6,kaktovik,city,false,false,true,166924,arctic alaska,1499,70.133,-143.616
2b5671b5bf0a984b,pukaskwa national park,park,false,false,false,162913,lake superior north shore,187398,48.2457,-85.8882
50d91e48228269e7,athens (texas),city,false,false,true,1812,blackland prairie,3954,32.202778,-95.849167
8e9ee45fb275ca61,pietrapertosa,city,false,false,true,187613,basilicata,2893,40.51731,16.06244
e5d308a15e6820aa,stockton (illinois),city,false,false,true,34319,illinois driftless area,124651,42.350278,-90.006111
7fa56b98c8dbe486,winner,city,false,false,true,39444,great lakes (south dakota),13326,43.373889,-99.857778
4d9a323280e8f23e,kentucky derby region,region,false,true,false,17303,kentucky,17301,37.87,-85.94
d39e4230777f3613,mittenwald,city,false,false,true,22577,upper bavaria,37302,47.4167,11.2500
f64bdc2c2af7c899,fort william,city,false,false,true,11909,the great glen and strathspey,154010,56.81689,-5.10963
3c3d6fbf5e1c3f83,st kilda,park,false,false,false,34241,outer hebrides,26298,57.8167,-8.5833
8572416fcb8c8c89,berchtesgaden,city,false,false,true,3465,upper bavaria,37302,47.631389,13.004167
37798b879bf5ffb4,city of commerce,city,false,false,true,7602,gateway cities (los angeles county),12486,34.000556,-118.154722
60b5146929ed7627,semenic caraș gorge national park,park,false,false,false,135966,banat,2547,45.142,21.977
45c078d58e34cde8,port hardy,city,false,false,true,28164,north vancouver island,25260,50.722500,-127.492778
d3e0bd078d632286,monchique,city,false,false,true,22694,algarve,645,37.316667,-8.633333
ae9be3fa50bd0cc6,băile herculane,city,false,false,true,3082,banat,2547,44.8833,22.4167
bcf8ee131712d6cc,hattiesburg,city,false,false,true,14231,gulf coast (mississippi),13667,31.315833,-89.308611
d85dc41a1f03cc8c,northern chalkidiki,region,false,true,false,137324,chalkidiki,6702,40.487,23.405
f995dccfbc3be224,granger,city,false,false,true,13218,columbia river plateau,8012,46.344444,-120.191389
43bb39d477a6f9a2,winnipeg beach,city,false,false,true,178241,interlake,15655,50.5,-97
a4572d62420a0475,colwyn bay,city,false,false,true,8034,conwy (county borough),8133,53.297,-3.728
26a141c840bea853,cairo/garden city,district,false,false,false,5524,cairo,5518,30.0353,31.2311
74b72beb1672a667,digos,city,false,false,true,152410,davao region,9078,6.75,125.35
ac2ae8be81497e86,cedar park (texas),city,false,false,true,168956,central hill country,12640,30.51,-97.83
5595bad106ce9b46,paynesville (liberia),city,false,false,true,27054,liberia,19622,6.2833,-10.7167
6ba8731722215c14,fredericksburg (texas),city,false,false,true,12034,central hill country,12640,30.27528,-98.87194
7428612eb66d1c4e,haridwar,city,false,false,true,14098,garhwal,12438,29.956,78.17
3ae3e8d24482a27b,târgu ocna,city,false,false,true,118969,upper moldavia,"",46.280277777778,26.609444444444
241ec0b31a19a9f0,batken,city,false,false,true,2955,ferghana valley (kyrgyzstan),11542,40.0667,70.8167
4dba9cc23b5b4bfb,gliwice,city,false,false,true,12854,silesian voivodeship,32760,50.2833,18.6667
723c5f59616da37e,millville (new jersey),city,false,false,true,180130,cumberland county (new jersey),118599,39.39056,-75.0375
0c77af14a6a9099e,glencoe (illinois),city,false,false,true,12821,north shore (illinois),120654,42.131389,-87.760833
5b1ccdcccd552717,petroșani,city,false,false,true,27402,hunedoara county,15215,45.412,23.373
aee2b7bbf18f1e64,alausi,city,false,false,true,523,andean highlands (ecuador),1121,-2.2000,-78.8333
7e46760e5137418b,prudhoe,city,false,false,true,133520,northumberland,25255,54.961,-1.849
171db9cf68e51442,kannapuram,city,false,false,true,143281,kannur district,143106,11.96667,75.31667
b3261255b1826c09,bouches du rhône,region,false,true,false,4417,provence-alpes-côte d'azur,"",43.5,5.08333
01cbc62f516d18dc,bergen auf rügen,city,false,false,true,129111,rügen,29344,54.416633,13.428369
28c3a51ee3774a0c,fishkill,city,false,false,true,149041,dutchess county,10221,41.535556,-73.898889
e58e1368276f0fb7,quinte northumberland,region,false,true,false,19452,eastern ontario,10399,44.200,-77.554
108668d4d9a0fdf3,lautrec,city,false,false,true,183451,tarn,136942,43.706111,2.138889
c6faac15cf77f455,vaucluse,region,false,true,false,37741,provence-alpes-côte d'azur,"",44,5.1666666666667
06c5508caa496dfe,utica,city,false,false,true,37435,central new york,6542,43.100,-75.233
1d2ef167955fbc69,wewoka,city,false,false,true,39170,frontier country,12141,35.15861,-96.49333
1ad66f0eed21b45a,melgar,city,false,false,true,140701,tolima,"",4.2,-74.64
d965e5dcdef1e38d,seminole (oklahoma),city,false,false,true,32126,frontier country,12141,35.241111,-96.668333
835a895f94280b75,los angeles/wilshire,district,false,false,false,20298,los angeles,20283,34.068018,-118.327961
62bbc1ebda37bf13,esmeraldas,city,false,false,true,11112,coastal lowlands (ecuador),7825,0.95,-79.666667
3f6ecd631c9a87be,clinton (new york),city,false,false,true,7769,central new york,6542,43.0493,-75.3793
f6b4c637f4305690,philadelphia region,region,false,true,false,27475,pennsylvania,27228,40.29,-75.50
570a919d5b6715fd,montañita,city,false,false,true,22776,coastal lowlands (ecuador),7825,-1.8333,-80.7500
eead41ee58d795e4,ban nalan trail,"","","","",2693,"","","",""
0309c5e96b70c3bc,bangkok to ho chi minh city overland,"","","","",2654,"","","",""
910cd202fe201253,wschowa,city,false,false,true,128433,lubuskie,20454,51.8064,16.3167
316db1b2353f2a23,brazilian cuisine,"","","","",181803,"","","",""
d2030c86f92537fc,tateyama kurobe alpine route,"","","","",140378,"","","",""
854a865f79a40dfd,baikal amur mainline,"","","","",2339,"","","",""
abc8e6bbae1fa8a7,empire builder,"","","","",10945,"","","",""
9f983b6d20165e8f,route des baleines,"","","","",193871,"","",48.139635,-69.726491
51637a39b8b46f54,orono (maine),city,false,false,true,26129,highlands (maine),14606,44.88306,-68.67194
004666f8fe3d7b39,korea,region,false,true,false,18095,east asia,10298,38.32,127.23
c08e6a9bc6e686be,world heritage tour in nara,"","","","",39619,"","","",""
33c070eb2e584ed1,moalboal,city,false,false,true,22609,cebu province,6355,9.940,123.393
132ea6d22935cb1e,walloon brabant,region,false,true,false,38364,wallonia,38363,50.6667,4.5833
7a44b0d74acd80be,valenzuela,city,false,false,true,131161,metro manila,22109,14.691389,120.969167
3800aa854cfb6c14,ardahan,city,false,false,true,145456,eastern anatolia,10351,41.10846,42.70283
ef86cedd226ec3d5,brunswick (germany),city,false,false,true,4902,brunswick land,79881,52.26417,10.52512
c0a20a5fe26eacb8,nebraska,region,false,true,false,24065,great plains,13336,41.5,-100.0
e64c40b08f1c65c4,saskatoon,city,false,false,true,31652,west central saskatchewan,182666,52.1318,-106.65939
bb3b024e9f77d1ec,charters towers,city,false,false,true,6893,central queensland,5937,-20.0730555556,146.260277778
7205264ca5a61b15,vilonia,city,false,false,true,126122,central arkansas,6436,35.08367,-92.20774
5d4a3cfe65d7ff29,great barrington,city,false,false,true,13277,berkshires,3508,42.19583,-73.36194
dbbe29078f020ece,litchfield national park,"","","","",19856,top end,36344,-13.054722,130.905
2eff49af7e679d04,tumanyan,city,false,false,true,183921,northern armenia,25006,41.002778,44.648333
45e282442b10e50e,northern territory,region,false,true,false,25108,australia,2001,-20.0000,133.0000
9822ce4b472747a6,baclayon,city,false,false,true,2194,bohol,4158,9.62478,123.91033
79fd99cc935c26c7,shimoga,city,false,false,true,32545,shimoga (district),32546,13.9167,75.5667
4c55694858ba0bcf,pop,city,false,false,true,28067,ferghana valley (uzbekistan),11544,40.87406,71.09665
78e50a329ac30c32,slane,city,false,false,true,161134,county meath,8412,53.7086,-6.5434
a3b7fb895e260a72,kuttikkanam,city,false,false,true,18542,northern travancore,25114,9.5783,76.9729
904ec3abf6e94eb2,eskdale green,city,false,false,true,11103,cumbria,8749,54.38950,-3.32410
b6089246194732f8,providence/north and east,district,false,false,false,168449,providence,28543,41.85,-71.41
6ae92b0ff9999a89,dibba (musandam peninsula),city,false,false,true,122769,musandam peninsula,23550,25.64,56.266667
05e8e5ac7c8d1049,kastoria,city,false,false,true,17069,macedonia (greece),20654,40.516667,21.266667
8ee8145e77dbbf43,knoxville,city,false,false,true,17820,eastern tennessee,10425,35.9598,-83.9210
c091b4e2ef69827d,ajmer,city,false,false,true,424,ajmer division,425,26.468,74.639
b0e040b82e66edbb,kashiwa,city,false,false,true,17053,chiba (prefecture),7098,35.8667,139.9833
00fe0a867738bf08,tanauan (batangas),city,false,false,true,163580,batangas,2935,14.08533,121.15281
cadc64001b6ddce6,pézenas,city,false,false,true,27070,hérault,128329,43.4667,3.4167
4996c41e3ce02f26,franklin park,city,false,false,true,12006,western suburbs (illinois),136780,41.933889,-87.873333
713f3705a4b8dfdf,fuji hakone izu national park,region,false,true,false,12187,japan,16145,34.6667,139.0000
e3558d6f7d7b06ee,truckee,city,false,false,true,36783,lake tahoe,18911,39.3261,-120.2106
1ea77c61323af8e1,ballarat,city,false,false,true,2455,goldfields,12942,-37.55,143.85
e333e51b12f66f78,melrose park,city,false,false,true,148197,western suburbs (illinois),136780,41.908,-87.864
c01b8755359482ff,bol (chad),city,false,false,true,166296,sahelian chad,30433,13.46,14.74
5d3a217c4d615de6,lagunas de montebello national park,park,false,false,false,196946,chiapas,7091,16.0987,-91.6732
a67db2113e208c94,mamonovo,city,false,false,true,79633,kaliningrad oblast,16719,54.463889,19.941389
1e0c37e4aafa5271,merrimac (massachusetts),city,false,false,true,22051,merrimack valley (massachusetts),22055,42.830556,-71.002778
8f3ff85849d64cee,helsinki/south,district,false,false,false,145486,helsinki,14463,60.159,24.951
21e5b67ae22115d5,wijk bij duurstede,city,false,false,true,39301,utrecht hill ridge,115598,51.9833,5.3500
465098b4ff38a617,jigme khesar strict nature reserve,park,false,false,false,36341,western bhutan,38911,27.3294,89.0633
7b31a1483b94c738,dendera,park,false,false,false,9307,middle egypt,22242,26.1667,32.6500
734a9c2bf3433215,tuttle (oklahoma),city,false,false,true,36983,greater oklahoma city,13298,35.29083,-97.81222
771781065d976985,kinchega national park,park,false,false,false,188521,far west (new south wales),187990,-32.498333,142.334444
b004d0fb484ef06d,arona,city,false,false,true,1610,piedmont,27591,45.7500,8.5500
fd0fcb5893b612a0,calvià,city,false,false,true,5650,serra de tramuntana,32220,39.5667,2.5000
576b1e9c2f5fd9d2,barrhead,city,false,false,true,178532,north central alberta,177527,54.116667,-114.4
6e94a61d743b9439,torfhaus,city,false,false,true,36364,southern lower saxony,33570,51.80201,10.53709
a13b01170b1cee53,el alamein,city,false,false,true,10726,lower egypt,20388,30.83,28.95
e25b4e0075901491,salzburg,city,false,false,true,30820,salzburg (state),30823,47.8000,13.0500
38b28c826f32c565,lake tisza,region,false,true,false,167824,northern great plain,169547,47.6,20.666667
67c4d9f4a23b8df3,kırklareli,city,false,false,true,17698,eastern thrace,10428,41.734722,27.225278
faf86893ddc6794d,trou d'eau douce,city,false,false,true,162369,mauritius,21685,-20.315,58.2248
2002de464efc8b51,wilmington (ohio),city,false,false,true,39376,miami - scioto basins,"",39.445913,-83.829128
e5c3e7284c92d435,sufetula,city,false,false,true,34522,saharan tunisia,30431,35.229722,9.129444
c74406a6e0d10630,mahebourg,city,false,false,true,20855,mauritius,21685,-20.4000,57.7000
7dee80bed797dff2,karlskrona,city,false,false,true,16997,blekinge,4004,56.18305556,15.63305556
bec846ec53ab7b06,milton freewater,city,false,false,true,22398,eastern oregon,10400,45.936389,-118.390833
556d02f45383ddf5,columbia (south carolina),city,false,false,true,7997,greater columbia,13292,34.000556,-81.044167
3a8d170a29ba3e27,new brunswick (new jersey),city,false,false,true,24221,middlesex county (new jersey),22263,40.488304,-74.447751
ddc277b6fe6df3c9,damaturu,city,false,false,true,185552,north east nigeria,24955,11.75,11.966667
f4cfa03e682fb9a6,hamden,city,false,false,true,13966,greater new haven,13296,41.39583,-72.89667
034d0dbf13038be3,north hempstead,city,false,false,true,149683,nassau county,23955,40.829,-73.687
258a7e5c3337385b,corydon,city,false,false,true,8327,southern indiana,33555,38.212778,-86.125278
43a2492f0b07b395,arrowsmith coombs country,city,false,false,true,145007,central vancouver island,6602,49.274,-124.402
f7eea775771edd76,antakya,city,false,false,true,1266,hatay,14210,36.2000,36.1500
e10966fda8efd146,tarrafal de monte trigo,city,false,false,true,186962,santo antão,31509,16.959,-25.31
cf19c86bd2823d41,remscheid,city,false,false,true,151395,bergisches land,3490,51.181,7.194
bae7e6ce630ecaaa,guaymas,city,false,false,true,13599,sonora,33294,27.9833,-110.9000
1d1ef42f775e7834,frankfurt airport,airport,false,false,false,11984,rhine-main,"",50.04066,8.56487
c759cd543e75f273,ikeda (osaka),city,false,false,true,15430,osaka (prefecture),26156,34.816666666667,135.43333333333
96c55e45729075b2,tumby bay,city,false,false,true,36907,eyre peninsula,11292,-34.366667,136.1
b210a07eea0eba94,rovinj,city,false,false,true,30170,istria,15904,45.0833,13.6333
b2f33c945a8ac965,southern isaan,region,false,true,false,33556,isaan,15750,15.22,104.05
b13f3293eb0ff970,silent valley national park,park,false,false,false,32755,palakkad district,26530,11.1333,76.4667
a24407b4ae20f91d,granity,city,false,false,true,180737,west coast (new zealand),38882,-41.633333,171.85
1bf4698da5d903aa,zamyn üüd,city,false,false,true,40268,gobi,12881,43.71834,111.90476
08b21e9da57ecaea,pine bluff,city,false,false,true,27651,timberlands,36035,34.211595,-92.017771
376bb1361d459e1c,tokyo haneda airport,airport,false,false,false,148418,tokyo,36215,35.552,139.780
567bbfd36213bb8f,sweet grass,city,false,false,true,120072,russell country,30275,48.9936,-111.951
e70ec1d2a7162c40,chiayi county,city,false,false,true,7096,southern taiwan,33612,23.496206,120.641875
6c7e923762330b08,gonur depe,city,false,false,true,12977,mary province,21553,38.1907,62.0343
b61c4ff2826701ae,saint amable,city,false,false,true,192966,montérégie,22780,45.65,-73.3
cfbb35ddcfd8a2ce,nurpur,city,false,false,true,25476,majha,20902,32.30013,75.88535
abc5a9b6b4d1dba6,pwllheli,city,false,false,true,28808,gwynedd,13768,52.88780,-4.41818
39a0932e79fb583c,collarenebri,city,false,false,true,183592,northwestern new south wales,196752,-29.54309,148.57856
edca6b986af9b08f,fall river mills,city,false,false,true,11385,shasta county,32403,41.00472,-121.43833
787a0413e7ec4d19,karoo heartland,region,false,true,false,17012,eastern cape,10357,-32.80,24.99
c8a6af53a41ae212,saxon elbland,region,false,true,false,31727,saxony,31730,51.2,13.5
590013709d5eaea4,saint jean de côle,city,false,false,true,163694,dordogne,9941,45.4202,0.8393
2161fa9311d04269,rajshahi,city,false,false,true,29129,rajshahi division,29130,24.3667,88.6000
d394c44e66c76055,leeds/north east,district,false,false,false,19361,leeds,19356,53.841,-1.514
4fb37c742f6936cf,thaba bosiu,city,false,false,true,35689,lesotho,19509,-29.3500,27.6667
7dd2db4b649e21cc,newton stewart,city,false,false,true,24403,dumfries and galloway,10138,54.958,-4.492
ed121c50632b0f5b,whidbey island,region,false,true,false,39203,puget sound,28663,48.136388888889,-122.5825
5714769a782950cf,nanjangud,city,false,false,true,23842,mysore (district),23630,12.1167,76.6833
be697bb4b5e56a7c,southern vietnam,region,false,true,false,33621,vietnam,37987,10.53,106.42
1f2f21f3d66af220,mekedatu,city,false,false,true,21909,bangalore rural,2601,12.258,77.448
6224f1fd50127a29,bakkhali,city,false,false,true,2387,24 parganas,194098,21.5632,88.2594
eaef44e0b568e082,qeshm,city,false,false,true,28870,gulf region (iran),13679,26.695278,55.618333
6978e2876c3654ab,highlands (papua new guinea),region,false,true,false,14610,papua new guinea,26727,-6.09,144.41
5279cb8c170e8b82,bayonne (france),city,false,false,true,3046,pyrénées-atlantiques,"",43.4936,-1.475
67af55b76ad66867,motala,city,false,false,true,23104,östergötland,5332,58.5333,15.0333
bb6fe67ea22e3095,žďár nad sázavou,city,false,false,true,5423,highlands (czech republic),4153,49.5650,15.9406
858a2898310950f6,tomaree national park,"","","","",187761,port stephens (new south wales),28263,-32.752778,152.140833
7aee40aab4a5b777,diu,city,false,false,true,9590,saurashtra,31704,20.72158,70.92496
86a32ae67c07fd97,puerto madryn,city,false,false,true,28629,patagonia (argentina),26984,-42.7667,-65.0333
535d00faf3b02dcb,occidental,city,false,false,true,25612,sonoma county,33291,38.40750,-122.94833
44fe7509f8f1c9a0,grand isle (vermont),city,false,false,true,13194,champlain valley,6757,44.712500,-73.305278
208fd004e902938f,burlington (vermont),city,false,false,true,5146,champlain valley,6757,44.4762,-73.2055
991244ec1a5ee361,bentley,city,false,false,true,184714,central corridor,177555,52.4667,-114.05
6585c668f85644ec,quezon city/diliman and katipunan,district,false,false,false,168994,quezon city,28987,14.62,121.07
23c957612ba63aaf,arima onsen,city,false,false,true,1550,hyogo,15317,34.798056,135.247500
cd371ad9b6849342,virachey national park,park,false,false,false,38086,eastern cambodia,10356,14.32569763,106.9981862
a32333d64e7bf73e,loma plata,city,false,false,true,20039,gran chaco (paraguay),6672,-22.3833,-59.8500
a0903fca64e0899b,gütersloh,city,false,false,true,147233,teutoburg forest,35672,51.9132,8.3887
c2ebfc97ee96b301,equatoria,region,false,true,false,11029,south sudan,33724,4.8667,31.5833
c198e287631d7a53,daebudo,city,false,false,true,145890,gyeonggi,13776,37.248,126.588
de91dceb3ec34d96,onikan,city,false,false,true,190091,lagos state,185508,6.4257,3.6168
1d41b1aaa5b6c9a9,west coast (malaysia),region,false,true,false,38881,malaysia,20976,4.3,101.3
1ee12a48a60fce68,calabar,city,false,false,true,5545,cross river state,189604,4.95,8.325
2123184e4cfc6047,kousséri,city,false,false,true,181062,northern cameroon,25015,12.083333,15.033333
bf086f81a05ea7bb,quanah,city,false,false,true,28914,north central plains,24886,34.295556,-99.741944
4df890a6c327dc9a,yulin (shaanxi),city,false,false,true,40175,shaanxi,32298,38.28333,109.73333
9ec3ed8d0a9f37f1,west kalimantan,region,false,true,false,39051,kalimantan,16712,0,110.5
ae1cf3fa87d3fd28,wyoming county (new york),"","","","",39749,niagara frontier,24540,42.708,-78.213
6d30641c9b8d31d5,gunwi county,city,false,false,true,180551,north gyeongsang,25138,"",""
3ea40185b9dd17b3,general santos,city,false,false,true,12565,soccsksargen,33142,6.116667,125.1667
e2158c66f49939bf,akure,city,false,false,true,179622,ondo state,185500,7.2571,5.2058
143f3fa75226f9d3,southern yunnan,region,false,true,false,33622,yunnan,40190,23.12,100.92
e8fcab51a285dc60,nimule national park,park,false,false,false,24629,equatoria,11029,3.833333,31.5
e6dbf478a78bcac0,fang,city,false,false,true,11408,chiang mai province,7082,19.91888889,99.21361111
02b4594bdf5cd46f,nimule,city,false,false,true,24628,equatoria,11029,3.600000,32.060000
1b5a6e38623fa912,duncan (oklahoma),city,false,false,true,10146,great plains country,13338,34.516667,-97.949444
c217814cee20387c,belper,city,false,false,true,3357,derbyshire,9349,53.029,-1.475
4a211bd573b6aa54,gomel,city,false,false,true,12966,gomel oblast,12967,52.445278,30.984167
b40d47b32ed70639,derby,city,false,false,true,9346,derbyshire,9349,52.92091,-1.47560
9cade6e14764728a,krapinske toplice,city,false,false,true,143925,central croatia,6463,46.0919,15.8389
8ffc5c9c7bbf99db,stavropol,city,false,false,true,34046,stavropol krai,34047,45.0500,41.9833
dd67867121d1f46a,luhansk,city,false,false,true,20483,eastern ukraine,10431,48.5833333,39.3333333
b6cc3ca8698e734c,shiding,city,false,false,true,174021,new taipei,24392,24.991679,121.658567
911d8c006c36425f,knightstown,city,false,false,true,17806,central indiana,6500,39.796667,-85.528333
